gene_id	mean_a	mean_b	log2fc	pvalue	padj	gene_name	n_peaks	max_score	mean_score	cluster	mean_expression	median_expression
ENSG00000172809	290.75	236.33333333333337	-0.2989549224446091	0.1123368104638461	0.7746180793636023	RPL38	2	454	416.5			
ENSG00000177410	88.5	71.66666666666667	-0.3043713722734418	0.14199411379819	0.7746180793636023	ZFAS1	2	1000	671.0			
ENSG00000158373	1.25	5.0	1.9991348155417537	0.2740548657458557	0.7746180793636023	HIST1H2BD	2	500	421.0			
ENSG00000156976	441.5	392.6666666666667	-0.1691078981565466	0.1607811529145817	0.7746180793636023	EIF4A2	2	897	637.5			
ENSG00000145592	579.0	463.6666666666667	-0.320474714378816	0.2298694981792858	0.7746180793636023	RPL37	2	695	518.5			
ENSG00000143878	254.25	467.0	0.8771721908259776	0.1018203797639143	0.7746180793636023	RHOB	2	331	316.0			
ENSG00000166441	504.75	435.0	-0.2145531462928713	0.2308573160914761	0.7746180793636023	RPL27A	2	403	392.5			
ENSG00000165417	19.5	23.666666666666668	0.2793693751147372	0.2718036867127683	0.7746180793636023	GTF2A1	2	475	417.5			
ENSG00000167553	45.75	39.666666666666664	-0.2058397396656844	0.2090793326631884	0.7746180793636023	TUBA1C	2	374	373.0			
ENSG00000162783	164.25	247.0	0.5886147286164222	0.2000879098233571	0.7746180793636023	IER5	2	591	493.0			
ENSG00000189171	7.5	5.333333333333333	-0.4917749628821814	0.1219443762321167	0.7746180793636023	S100A13	2	334	318.5			
ENSG00000184260	1.75	4.0	1.1921815449120443	0.2754734500458143	0.7746180793636023	HIST2H2AC	2	505	476.0			
ENSG00000184678	45.5	132.66666666666666	1.5438466469336611	0.2653110975510574	0.7746180793636023	HIST2H2BE	2	505	476.0			
ENSG00000198518	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H4E	2	698	533.5			
ENSG00000198520	18.75	14.666666666666666	-0.3543281520457438	0.3865383458137175	0.7746180793636023	C1orf228	2	1000	669.0			
ENSG00000201558	0.75	1.0	0.4145571613217215	0.3910022189557705	0.7746180793636023	RNVU1-6	2	1000	684.0			
ENSG00000108592	33.0	40.666666666666664	0.3013724757855039	0.1268334691098255	0.7746180793636023	FTSJ3	2	548	498.0			
ENSG00000133316	73.25	110.0	0.5865962790912594	0.370801469630949	0.7746180793636023	WDR74	2	1000	1000.0			
ENSG00000120129	4290.25	5192.333333333333	0.2753212264773536	0.3878883314890255	0.7746180793636023	DUSP1	2	326	321.5			
ENSG00000114315	38.5	94.66666666666669	1.297975845632665	0.3787028042835242	0.7746180793636023	HES1	2	637	472.5			
ENSG00000110321	1144.75	1098.0	-0.0601544570093237	0.2731894014114986	0.7746180793636023	EIF4G2	2	793	605.5			
ENSG00000136830	132.75	146.0	0.1372555217965855	0.2797719960043001	0.7746180793636023	FAM129B	2	416	367.5			
ENSG00000138617	9.5	7.0	-0.4405183614580754	0.2102441538434178	0.7746180793636023	PARP16	2	1000	741.0			
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	Megakaryocytes	7.627055	9.601302
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	Megakaryocytes	4.97037	7.9038587
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	Megakaryocytes	3.2894974	-0.04249258
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	CD14+ Monocytes	1.163382	1.1704823
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	FCGR3A+ Monocytes	0.6684958	0.6738923
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	NK cells	0.49631214	-0.33009684
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	Megakaryocytes	0.41404602	-0.13690192
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	CD4 T cells	0.2897484	-0.3187943
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	CD14+ Monocytes	0.28716806	-0.31559595
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	FCGR3A+ Monocytes	0.28102103	-0.43048072
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	FCGR3A+ Monocytes	0.26472867	-0.36472195
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	NK cells	0.25993407	0.5186037
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	FCGR3A+ Monocytes	0.23542033	-0.46149778
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	Megakaryocytes	0.23042966	-0.13120714
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	Dendritic cells	0.18086955	-0.3974924
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	CD4 T cells	0.16272752	0.39423937
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	CD14+ Monocytes	0.14886062	0.38193515
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	FCGR3A+ Monocytes	0.1433652	-0.17159191
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	Dendritic cells	0.13581026	-0.16712014
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	Megakaryocytes	0.13205941	-0.26292136
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	NK cells	0.12723307	-0.2559905
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	CD8 T cells	0.12238069	0.35704064
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	CD8 T cells	0.116086744	-0.33187324
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	B cells	0.11221135	0.42825642
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	B cells	0.10788011	-0.18416592
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	CD8 T cells	0.10633213	-0.28345892
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	CD14+ Monocytes	0.10441617	-0.1953472
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	CD8 T cells	0.09401323	-0.39762238
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	B cells	0.09353861	-0.19855529
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	CD4 T cells	0.09037303	-0.3044051
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	B cells	0.08812816	-0.1782507
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	NK cells	0.08173696	-0.19668114
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	CD8 T cells	0.08060207	-0.19770597
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	CD8 T cells	0.077402525	-0.35230118
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	Dendritic cells	0.07718693	-0.46382335
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	CD4 T cells	0.07648433	-0.4421723
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	NK cells	0.07206042	-0.33155277
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	NK cells	0.072037965	-0.21997318
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	CD14+ Monocytes	0.06939896	-0.39972168
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	CD14+ Monocytes	0.06701072	-0.33754313
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	Dendritic cells	0.06661856	-0.47714567
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	NK cells	0.06190365	-0.28551686
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	FCGR3A+ Monocytes	0.058446813	-0.2683254
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	CD14+ Monocytes	0.057647314	-0.2357166
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	Megakaryocytes	0.0564112	-0.21124947
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	FCGR3A+ Monocytes	0.055142954	-0.13259353
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	NK cells	0.05437072	-0.17709982
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	CD4 T cells	0.051992156	-0.23616964
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	CD8 T cells	0.047630586	-0.2185998
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	NK cells	0.045847513	-0.18780768
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	CD8 T cells	0.042456646	0.1804024
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	FCGR3A+ Monocytes	0.03649475	-0.2011253
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	CD8 T cells	0.035045393	-0.10440657
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	CD14+ Monocytes	0.03389625	-0.34618503
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	CD4 T cells	0.032506514	-0.16586953
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	CD8 T cells	0.029972266	-0.22525594
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	CD4 T cells	0.027372729	-0.42549562
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	B cells	0.024124857	-0.09543826
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	NK cells	0.023404816	-0.21757895
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	CD4 T cells	0.022150753	-0.38163108
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	B cells	0.02053123	-0.30411917
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	FCGR3A+ Monocytes	0.019091137	-0.5198294
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	NK cells	0.018269878	-0.09340074
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	CD4 T cells	0.015042879	-0.24810967
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	CD4 T cells	0.014429536	-0.23807445
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	NK cells	0.013008136	-0.34877944
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	CD8 T cells	0.011376459	-0.3995483
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	Dendritic cells	0.0074901595	-0.011135736
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	CD8 T cells	0.0048860265	-0.23914012
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	Dendritic cells	0.004878676	-0.22351107
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	CD14+ Monocytes	0.0042030294	-0.11288601
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	FCGR3A+ Monocytes	0.0016427735	-0.043193646
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	CD14+ Monocytes	0.0012475218	-0.25467497
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	CD14+ Monocytes	-0.00034617094	-0.24139328
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	FCGR3A+ Monocytes	-0.0010594768	0.13768977
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	CD8 T cells	-0.004139584	-0.3365636
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	CD8 T cells	-0.0045365896	-0.21746567
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	NK cells	-0.0066842726	-0.12445502
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	FCGR3A+ Monocytes	-0.0077119973	-0.34218487
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	CD14+ Monocytes	-0.010284782	-0.16573738
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	CD8 T cells	-0.010606841	-0.13172841
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	B cells	-0.014366783	-0.07710405
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	CD4 T cells	-0.01801512	-0.096812844
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	B cells	-0.024166409	-0.22120237
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	FCGR3A+ Monocytes	-0.024514455	-0.4745279
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	CD4 T cells	-0.02545998	-0.20318979
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	CD8 T cells	-0.026545744	0.22313303
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	FCGR3A+ Monocytes	-0.028614912	-0.34944156
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	CD4 T cells	-0.028690819	-0.082477316
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	B cells	-0.029142307	-0.4011703
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	CD8 T cells	-0.03043241	-0.15913129
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	CD14+ Monocytes	-0.033433933	-0.2071479
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	Megakaryocytes	-0.033641253	-0.3097387
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	NK cells	-0.034671336	-0.4140977
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	CD4 T cells	-0.034707844	-0.18886334
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	Dendritic cells	-0.036871724	-0.16711992
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	CD4 T cells	-0.038246095	-0.119480714
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	B cells	-0.03908574	-0.18632561
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	Dendritic cells	-0.040777687	-0.0043732408
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	CD14+ Monocytes	-0.043373484	-0.06560983
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	CD14+ Monocytes	-0.048880152	-0.3641293
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	FCGR3A+ Monocytes	-0.049776334	-0.3421747
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	CD8 T cells	-0.05140027	-0.3115425
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	Dendritic cells	-0.05162825	-0.052927397
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	Dendritic cells	-0.05261905	-0.5063607
ENSG00000105058	95.75	112.0	0.2261521540484121	0.0986567300093171	0.7746180793636023	FAM32A	1	413	413.0	CD4 T cells	-0.054016534	-0.3858083
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	NK cells	-0.056525763	-0.19553497
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	CD4 T cells	-0.05726106	-0.35066366
ENSG00000143570	56.5	62.333333333333336	0.1417506072063324	0.4121608495647232	0.7746180793636023	SLC39A1	1	360	360.0	CD4 T cells	-0.057524182	-0.2399166
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	B cells	-0.058180705	-0.12836233
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	B cells	-0.060721353	-0.1528919
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	Dendritic cells	-0.061192524	-0.3844064
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	B cells	-0.06313401	-0.3352189
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	CD14+ Monocytes	-0.064516336	-0.12982698
ENSG00000124193	582.0	478.0	-0.2840079955955592	0.1189693450284587	0.7746180793636023	SRSF6	1	407	407.0	NK cells	-0.065192536	-0.22254387
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	CD8 T cells	-0.065793246	-0.06950422
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	CD14+ Monocytes	-0.06648484	-0.17657939
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	FCGR3A+ Monocytes	-0.06807099	-0.1869077
ENSG00000124635	0.0	0.3333333333333333	8.385143389891024	0.4226497308103742	0.7746180793636023	HIST1H2BJ	1	560	560.0	NK cells	-0.07682025	-0.08103731
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	Megakaryocytes	-0.07766422	-0.17505427
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	B cells	-0.08196548	-0.21311742
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	CD4 T cells	-0.084658355	0.17841837
ENSG00000237441	122.75	113.66666666666669	-0.1109128468043184	0.3258557767678523	0.7746180793636023	RGL2	1	298	298.0	CD8 T cells	-0.08884892	-0.19952938
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	Megakaryocytes	-0.09397243	-0.096607976
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	NK cells	-0.09563125	-0.3911973
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	B cells	-0.09585617	-0.20855431
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	CD8 T cells	-0.097044155	-0.17812574
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	CD4 T cells	-0.09810469	-0.17452934
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	FCGR3A+ Monocytes	-0.09921068	-0.5003953
ENSG00000116874	4.25	6.666666666666667	0.6493797232165556	0.170946242098273	0.7746180793636023	WARS2	1	562	562.0	FCGR3A+ Monocytes	-0.10345951	-0.14934984
ENSG00000102317	593.75	458.6666666666667	-0.3724088285175879	0.0994453494836549	0.7746180793636023	RBM3	1	316	316.0	B cells	-0.10516822	0.0046028113
ENSG00000007341	10.0	11.666666666666666	0.2223718133208934	0.2261246816493724	0.7746180793636023	ST7L	1	325	325.0	NK cells	-0.107825674	-0.1563605
ENSG00000111671	5.0	6.333333333333333	0.3409761836489275	0.267730058894231	0.7746180793636023	SPSB2	1	369	369.0	CD14+ Monocytes	-0.10837323	-0.2273345
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	NK cells	-0.11489415	0.21265915
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	FCGR3A+ Monocytes	-0.11559245	-0.27685302
ENSG00000117419	24.25	20.666666666666668	-0.2306687177380823	0.3224964405780752	0.7746180793636023	ERI3	1	322	322.0	Dendritic cells	-0.11698393	-0.40327212
ENSG00000102804	19.75	23.0	0.2197708863867651	0.1535701074751251	0.7746180793636023	TSC22D1	1	499	499.0	Dendritic cells	-0.11899939	-0.11882216
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	CD4 T cells	-0.12131161	-0.30491942
ENSG00000129235	13.5	12.333333333333334	-0.1303865290655832	0.3905981004918871	0.7746180793636023	TXNDC17	1	379	379.0	B cells	-0.12708874	-0.27705288
ENSG00000166750	15.75	61.0	1.953389467830156	0.1212007394721497	0.7746180793636023	SLFN5	1	335	335.0	CD14+ Monocytes	-0.1337314	-0.29528534
ENSG00000168374	114.5	107.66666666666669	-0.0887751344437271	0.3363485905333378	0.7746180793636023	ARF4	1	313	313.0	Dendritic cells	-0.13654949	-0.49386266
ENSG00000148290	42.75	39.666666666666664	-0.1079946291520582	0.1578611812020401	0.7746180793636023	SURF1	1	411	411.0	B cells	-0.14284544	-0.3764804
ENSG00000096746	200.5	175.33333333333334	-0.1935009050770708	0.1258889821120034	0.7746180793636023	HNRNPH3	1	359	359.0	CD14+ Monocytes	-0.1534678	-0.42770714
ENSG00000138592	95.5	102.0	0.0949955512601796	0.1166581433627237	0.7746180793636023	USP8	1	377	377.0	Dendritic cells	-0.15671106	-0.3089771
ENSG00000197956	997.5	1081.6666666666667	0.1168671185153811	0.1206583245978289	0.7746180793636023	S100A6	1	516	516.0	NK cells	-0.15749134	0.016184747
ENSG00000186854	1.0	3.6666666666666665	1.8734205523819187	0.4226497308103742	0.7746180793636023	TRABD2A	1	311	311.0	CD8 T cells	-0.15829204	-0.29425383
ENSG00000100650	1093.0	1004.3333333333334	-0.1220551122689408	0.1712077954591954	0.7746180793636023	SRSF5	1	597	597.0	FCGR3A+ Monocytes	-0.1622725	-0.0076136123
ENSG00000137312	161.5	139.66666666666666	-0.2095450252625153	0.2466124183230976	0.7746180793636023	FLOT1	1	514	514.0	B cells	-0.16265368	-0.3305468
ENSG00000180573	9.75	23.333333333333332	1.2588321646896208	0.2926808627168759	0.7746180793636023	HIST1H2AC	1	621	621.0	Dendritic cells	-0.16415925	-0.16447023
